ID,Genotype,Energy,Age,Parent,Iteration
5646,01110001001101010110,8.341957,1,5295,74
5647,01000011001000001110,8.933179,1,5300,74
5648,01000011001000001110,9.200191,1,5300,74
5649,01000011001000001110,7.907887,1,5301,74
5650,01000011001000001110,7.783836,1,5301,74
5651,01000111000001001110,7.802809,1,5302,74
5652,01000111001001001110,8.008525,1,5302,74
5653,01000111001001001110,8.075450,1,5303,74
5654,01000111001001001110,8.312034,1,5303,74
5655,01000010111000001110,6.007438,1,5304,74
5656,01000010111000001110,6.089594,1,5304,74
5657,01000010111000001110,7.057773,1,5305,74
5658,01000010111000001110,7.442212,1,5305,74
5659,01000011101000001110,5.833358,1,5308,74
5660,01000011101000001110,5.865977,1,5308,74
5661,01000011101000001110,10.250201,1,5309,74
5662,01000011101000001110,10.033629,1,5309,74
5663,01000011101000001110,8.954886,1,5310,74
5664,01000011101000001110,9.054533,1,5310,74
5665,01000011101000101110,7.117855,1,5311,74
5666,01000011101000101110,7.246196,1,5311,74
5667,01000011101000001110,8.059663,1,5312,74
5668,01000011101010001110,8.234238,1,5312,74
5669,01000011101000001010,8.248874,1,5316,74
5670,01000011101000001010,8.183084,1,5316,74
5671,01000011101000011010,6.467593,1,5317,74
5672,01000011101000011010,6.681965,1,5317,74
5673,00101000101111100000,5.396666,1,5348,74
5674,00101000101111100000,5.359266,1,5348,74
5675,01000001101000001110,5.360168,1,5380,74
5676,01000011101000001110,5.507134,1,5380,74
5677,01010010110101010000,5.828556,1,5384,74
5678,01010010110101010000,5.557225,1,5384,74
5679,01010010110101010000,5.621212,1,5385,74
5680,01010010110101010000,5.294521,1,5385,74
5681,00010010110101010000,5.497218,1,5390,74
5682,00010010110101010000,5.752568,1,5390,74
5683,00010010110101010000,6.219753,1,5391,74
5684,00010010110101010000,6.281085,1,5391,74
5685,00010010110101010000,6.299192,1,5393,74
5686,00010010110101010000,6.262574,1,5393,74
5687,01010010100011010100,6.897779,1,5396,74
5688,01010010100011010100,6.498543,1,5396,74
5689,01010010100011010100,6.386804,1,5397,74
5690,01010010100011010100,6.101749,1,5397,74
5691,01010010100001010100,5.344590,1,5398,74
5692,01010010100001010100,5.159834,1,5398,74
5693,00100010010101010100,6.331784,1,5400,74
5694,00000010010101010100,6.110783,1,5400,74
5695,00001010010101010110,6.006310,1,5402,74
5696,00000010010101010100,5.969893,1,5402,74
5697,00000010010101010110,5.659637,1,5403,74
5698,00000010010111010110,5.635043,1,5403,74
5699,00000011110101010100,5.186409,1,5404,74
5700,00000011110101010100,5.343005,1,5404,74
5701,00000010110101010000,7.291877,1,5406,74
5702,00000010110101010100,7.149178,1,5406,74
5704,00000011001000001110,11.102040,0,5318,74
5705,01000011001000001110,11.102040,0,5318,74
5706,01000011101000001110,11.849453,0,5319,74
5707,01000011101000001110,11.849453,0,5319,74
5708,11000000101001001110,9.348795,0,5339,74
5709,11000000101001001110,9.348795,0,5339,74
5710,11000000101000001110,11.465508,0,5340,74
5711,11000000101001001110,11.465508,0,5340,74
5712,00101000101111100000,10.215594,0,5344,74
5713,00101000101111100000,10.215594,0,5344,74
5714,00101000110111100000,12.233416,0,5347,74
5715,00101000101111100000,12.233416,0,5347,74
5716,00010000010101010100,9.900965,0,5355,74
5717,00010000010101010100,9.900965,0,5355,74
5718,00010000010101010100,11.383135,0,5356,74
5719,00010000010101010100,11.383135,0,5356,74
5720,00000010110101010100,10.911631,0,5357,74
5721,00000010110101010100,10.911631,0,5357,74
5722,00000010110101010100,11.411659,0,5358,74
5723,00000010110001010100,11.411659,0,5358,74
5724,10101000101111100101,7.798643,0,5363,74
5725,10101000101111100101,7.798643,0,5363,74
5726,10101000101111100101,8.196686,0,5364,74
5727,10101000101111100101,8.196686,0,5364,74
5728,10101000101111100100,9.118507,0,5366,74
5729,10101000101111100100,9.118507,0,5366,74
5730,10111010100001101101,10.653866,0,5378,74
5731,10111010100001101101,10.653866,0,5378,74
5732,10111010100001101101,8.620342,0,5379,74
5733,10111010100001101101,8.620342,0,5379,74
5734,01000011101000001110,10.320127,0,5381,74
5735,01000011101000001110,10.320127,0,5381,74
5736,01000011101000001110,10.324547,0,5382,74
5737,01000011101000001110,10.324547,0,5382,74
5738,01000011101000001110,11.227196,0,5383,74
5739,01000011101000001110,11.227196,0,5383,74
5740,01010010110101010000,12.660558,0,5386,74
5741,01010010110101010000,12.660558,0,5386,74
5742,01010010110101010000,10.538413,0,5387,74
5743,01010010110101010000,10.538413,0,5387,74
5744,00010010110100010000,11.313025,0,5388,74
5745,00010010110100010000,11.313025,0,5388,74
5746,00010010110101010000,10.796842,0,5389,74
5747,00010010110101010000,10.796842,0,5389,74
5748,00010010110101010000,13.900091,0,5392,74
5749,00010010110101010000,13.900091,0,5392,74
5750,01010010100011010100,9.570545,0,5394,74
5751,01010010100011010100,9.570545,0,5394,74
5752,01010010110011010100,10.248518,0,5395,74
5753,01010010100011010100,10.248518,0,5395,74
5754,01010010100001010100,10.720650,0,5399,74
5755,01010010100001010100,10.720650,0,5399,74
5756,00000000010101010100,11.886559,0,5401,74
5757,00000000010101010100,11.886559,0,5401,74
5758,00000011110101010100,10.469563,0,5405,74
5759,00000011110101010100,10.469563,0,5405,74
5760,00000010110101010100,12.430603,0,5407,74
5761,00000010110101010100,12.430603,0,5407,74
5762,00101000101011100000,7.576577,0,5440,74
5763,00101000101011100000,7.576577,0,5440,74
5764,10010100100100000001,9.538402,0,5473,74
5765,10010000100100000101,9.538402,0,5473,74
5766,10100010111010100000,7.872199,0,5476,74
5767,10100010111010100000,7.872199,0,5476,74
5768,10100010111010100000,8.044583,0,5478,74
5769,10100010111010100000,8.044583,0,5478,74
5770,00101000111011100000,8.926715,0,5479,74
5771,00101000111011100000,8.926715,0,5479,74
5772,00111000111011100000,7.713869,0,5480,74
5773,00101000111011100000,7.713869,0,5480,74
5483,00010100100000000001,13.678444,4,5114,75
5485,10010100100001000001,14.676448,4,5116,75
5486,10010100100000000001,12.720666,4,5116,75
5488,10010100100000000001,14.516587,4,5117,75
5493,10010101100000001001,12.144299,4,5124,75
5495,00010101000000001001,14.265610,4,5125,75
5496,00010101000000001001,11.760338,4,5125,75
5497,10010101000000000001,11.902611,4,5126,75
5498,10010101000000000001,13.501030,4,5126,75
5500,10010101100000000001,10.314576,4,5127,75
5501,10010101100000100001,12.326143,4,5129,75
5505,10010101110000000001,11.432240,4,5134,75
5506,10010101110000000001,11.437213,4,5134,75
5508,10010101110000001001,14.478764,4,5135,75
5509,10010101100000000001,14.777940,4,5137,75
5510,10010101100000000001,13.217984,4,5137,75
5511,10100101100000000011,14.271651,4,5144,75
5512,10100101100000000011,11.523558,4,5144,75
5520,10100101100000000010,9.589962,4,5150,75
5523,10100101100000000011,13.811717,4,5152,75
5524,10100101100000000001,14.556103,4,5152,75
5525,10100101100000000011,14.733833,4,5154,75
5526,10100101100000000011,12.645706,4,5154,75
5527,10100101100000000011,11.852839,4,5155,75
5528,10100101100000000011,10.570297,4,5155,75
5529,00011110000001010000,13.906983,4,5156,75
5530,00011110000001010000,14.305037,4,5156,75
5531,00011110000001010000,14.134572,4,5157,75
5532,00011110000000010000,14.924878,4,5157,75
5533,00011110000001010000,10.854170,4,5158,75
5534,00011110000001010000,13.130730,4,5158,75
5539,00011110000001010000,12.123613,4,5161,75
5556,10110001100000011001,2.105904,3,5120,75
5557,10110001100000011001,2.340853,3,5120,75
5558,10100000011011100100,2.040580,3,5187,75
5559,10100000011011100100,2.058841,3,5187,75
5560,10100000011011100100,1.604030,3,5188,75
5561,10100000011011100100,1.984852,3,5188,75
5562,01100000101100001010,3.134684,3,5189,75
5563,01100000101100001010,3.224406,3,5189,75
5564,01100000101100101010,0.382634,3,5193,75
5565,01100000101100101010,0.797163,3,5193,75
5566,01100000101000101010,2.513818,3,5194,75
5567,01100000101000111010,1.619382,3,5194,75
5568,01110000101101001010,4.268935,3,5195,75
5569,01110000101100001010,3.898766,3,5195,75
5570,01110000100100101010,4.159276,3,5196,75
5571,01110000101100101010,4.472974,3,5196,75
5572,00001100011100000100,2.729212,3,5205,75
5573,00001100011100000100,3.156499,3,5205,75
5574,01000100011000001100,2.585616,3,5210,75
5575,01000100011000001100,2.334934,3,5210,75
5576,00000000111100000100,2.934707,3,5211,75
5577,00000000111100000100,3.111753,3,5211,75
5578,00000100111100000100,5.847015,3,5213,75
5579,00000100111100000100,6.351921,3,5213,75
5580,00000100111100000100,2.932816,3,5214,75
5581,00000100111100000100,3.042710,3,5214,75
5582,00100100011100000100,3.248785,3,5215,75
5583,00100100011100000100,2.604939,3,5215,75
5584,00100100001100000000,3.667210,3,5216,75
5585,00100100011100000100,3.705165,3,5216,75
5586,11111000110001010101,1.348614,3,5217,75
5587,11111000110001000101,0.573482,3,5217,75
5588,11111000100001010101,0.627593,3,5218,75
5589,11111000100000010101,0.763955,3,5218,75
5590,11011101001001001001,0.192333,3,5234,75
5591,11011101001001001001,0.048856,3,5234,75
5592,11011101001001001001,2.976503,3,5235,75
5593,11011101001001001000,2.586150,3,5235,75
5594,11111000110001010101,2.284089,3,5236,75
5595,11111000110001010101,1.728878,3,5236,75
5596,00000011101000001110,0.417164,3,5254,75
5597,00000111101000001110,0.629952,3,5254,75
5598,00000011101000001110,0.268902,3,5256,75
5599,00000011110000001110,0.306190,3,5256,75
5600,01000011101000001000,1.956437,3,5259,75
5601,01000011101000001000,1.639638,3,5259,75
5602,00010000110101010011,1.309223,3,5270,75
5603,00010000110101010000,1.082809,3,5270,75
5604,00010000110101010000,0.015560,3,5272,75
5605,00010000110101010000,0.037554,3,5272,75
5606,00010000110101010000,1.167672,3,5273,75
5607,00010000110101010000,1.471486,3,5273,75
5609,01110000001001000010,4.040207,2,5246,75
5610,01110000001001000010,3.760817,2,5246,75
5611,01110000001001010010,4.323368,2,5247,75
5612,01110000001001010010,4.706120,2,5247,75
5613,00000011101000001110,6.164626,2,5248,75
5614,00000011101000001110,6.311985,2,5248,75
5615,00000011101000001110,4.960608,2,5249,75
5616,00000011111000001110,5.250432,2,5249,75
5617,00000011101000001110,7.008072,2,5255,75
5618,00000011101000001110,6.936666,2,5255,75
5619,01010011101001101110,4.197338,2,5257,75
5620,00000011101000001110,4.538824,2,5257,75
5621,01000011101000001110,5.940287,2,5258,75
5622,01000011111000001110,6.567841,2,5258,75
5623,01000001101000001110,4.918200,2,5260,75
5624,01000001101000001110,5.016021,2,5260,75
5625,01000011101000001110,4.837509,2,5261,75
5626,01000011101000001110,4.844699,2,5261,75
5627,01000010111000001110,5.055426,2,5266,75
5628,01000010111000011110,5.166951,2,5266,75
5629,01000000111000001110,6.563312,2,5267,75
5630,01000000101000001110,6.447138,2,5267,75
5631,00010000110101110000,6.036142,2,5271,75
5632,00010000110101010000,6.028546,2,5271,75
5633,00010000100101010000,7.662674,2,5274,75
5634,00010000100100010000,7.972952,2,5274,75
5635,00010000100111010000,7.676770,2,5275,75
5636,00010000100101010000,7.674042,2,5275,75
5637,01110011101000001110,2.999966,2,5291,75
5638,01110011101000001110,2.876236,2,5291,75
5639,01100011101000001110,5.631274,2,5292,75
5640,01100011101000001110,5.693235,2,5292,75
5641,01100011101000001110,5.384102,2,5293,75
5642,01100011101000001110,5.427450,2,5293,75
5643,01110011001101010110,4.559835,2,5294,75
5644,01110001001101010110,4.333564,2,5294,75
5645,01110001001101010110,5.405305,2,5295,75
5646,01110001001101010110,5.956409,2,5295,75
5647,01000011001000001110,6.238795,2,5300,75
5648,01000011001000001110,6.703013,2,5300,75
5649,01000011001000001110,5.459434,2,5301,75
5650,01000011001000001110,5.037117,2,5301,75
5651,01000111000001001110,5.226989,2,5302,75
5652,01000111001001001110,5.551569,2,5302,75
5653,01000111001001001110,5.428671,2,5303,75
5654,01000111001001001110,5.725563,2,5303,75
5655,01000010111000001110,3.272701,2,5304,75
5656,01000010111000001110,3.642647,2,5304,75
5657,01000010111000001110,4.663842,2,5305,75
5658,01000010111000001110,4.725035,2,5305,75
5659,01000011101000001110,3.240302,2,5308,75
5660,01000011101000001110,3.281587,2,5308,75
5661,01000011101000001110,7.729323,2,5309,75
5662,01000011101000001110,7.637095,2,5309,75
5663,01000011101000001110,6.536140,2,5310,75
5664,01000011101000001110,6.662356,2,5310,75
5665,01000011101000101110,4.631474,2,5311,75
5666,01000011101000101110,4.705099,2,5311,75
5667,01000011101000001110,5.588390,2,5312,75
5668,01000011101010001110,5.899268,2,5312,75
5669,01000011101000001010,5.682317,2,5316,75
5670,01000011101000001010,5.753439,2,5316,75
5671,01000011101000011010,4.212112,2,5317,75
5672,01000011101000011010,4.147637,2,5317,75
5673,00101000101111100000,3.100834,2,5348,75
5674,00101000101111100000,2.729227,2,5348,75
5675,01000001101000001110,2.655982,2,5380,75
5676,01000011101000001110,2.861670,2,5380,75
5677,01010010110101010000,3.121145,2,5384,75
5678,01010010110101010000,3.094920,2,5384,75
5679,01010010110101010000,2.889592,2,5385,75
5680,01010010110101010000,3.042670,2,5385,75
5681,00010010110101010000,2.907143,2,5390,75
5682,00010010110101010000,3.178307,2,5390,75
5683,00010010110101010000,3.907753,2,5391,75
5684,00010010110101010000,3.772447,2,5391,75
5685,00010010110101010000,3.682482,2,5393,75
5686,00010010110101010000,3.556004,2,5393,75
5687,01010010100011010100,4.482054,2,5396,75
5688,01010010100011010100,3.867513,2,5396,75
5689,01010010100011010100,3.849061,2,5397,75
5690,01010010100011010100,3.669564,2,5397,75
5691,01010010100001010100,2.909261,2,5398,75
5692,01010010100001010100,2.881594,2,5398,75
5693,00100010010101010100,3.863981,2,5400,75
5694,00000010010101010100,3.598384,2,5400,75
5695,00001010010101010110,3.346300,2,5402,75
5696,00000010010101010100,3.293283,2,5402,75
5697,00000010010101010110,3.018152,2,5403,75
5698,00000010010111010110,2.957077,2,5403,75
5699,00000011110101010100,2.536857,2,5404,75
5700,00000011110101010100,2.810710,2,5404,75
5701,00000010110101010000,5.012708,2,5406,75
5702,00000010110101010100,4.559885,2,5406,75
5704,00000011001000001110,8.736584,1,5318,75
5705,01000011001000001110,8.702659,1,5318,75
5706,01000011101000001110,9.328404,1,5319,75
5707,01000011101000001110,9.541526,1,5319,75
5708,11000000101001001110,6.616819,1,5339,75
5709,11000000101001001110,6.818842,1,5339,75
5710,11000000101000001110,8.864740,1,5340,75
5711,11000000101001001110,8.953913,1,5340,75
5712,00101000101111100000,7.863780,1,5344,75
5713,00101000101111100000,7.646720,1,5344,75
5714,00101000110111100000,9.828309,1,5347,75
5715,00101000101111100000,9.862900,1,5347,75
5716,00010000010101010100,7.241878,1,5355,75
5717,00010000010101010100,7.244497,1,5355,75
5718,00010000010101010100,9.014361,1,5356,75
5719,00010000010101010100,8.845717,1,5356,75
5720,00000010110101010100,8.214034,1,5357,75
5721,00000010110101010100,8.162812,1,5357,75
5722,00000010110101010100,9.017072,1,5358,75
5723,00000010110001010100,8.892369,1,5358,75
5724,10101000101111100101,5.364613,1,5363,75
5725,10101000101111100101,5.489883,1,5363,75
5726,10101000101111100101,5.506101,1,5364,75
5727,10101000101111100101,5.634523,1,5364,75
5728,10101000101111100100,6.423497,1,5366,75
5729,10101000101111100100,6.603118,1,5366,75
5730,10111010100001101101,8.270833,1,5378,75
5731,10111010100001101101,8.195771,1,5378,75
5732,10111010100001101101,5.891911,1,5379,75
5733,10111010100001101101,6.282766,1,5379,75
5734,01000011101000001110,8.051542,1,5381,75
5735,01000011101000001110,7.701894,1,5381,75
5736,01000011101000001110,7.954348,1,5382,75
5737,01000011101000001110,7.711877,1,5382,75
5738,01000011101000001110,8.669775,1,5383,75
5739,01000011101000001110,8.572217,1,5383,75
5740,01010010110101010000,10.111266,1,5386,75
5741,01010010110101010000,10.115545,1,5386,75
5742,01010010110101010000,8.267347,1,5387,75
5743,01010010110101010000,8.231822,1,5387,75
5744,00010010110100010000,8.848236,1,5388,75
5745,00010010110100010000,8.793559,1,5388,75
5746,00010010110101010000,8.100036,1,5389,75
5747,00010010110101010000,8.359892,1,5389,75
5748,00010010110101010000,11.358598,1,5392,75
5749,00010010110101010000,11.265820,1,5392,75
5750,01010010100011010100,7.060105,1,5394,75
5751,01010010100011010100,6.936503,1,5394,75
5752,01010010110011010100,7.590250,1,5395,75
5753,01010010100011010100,7.803988,1,5395,75
5754,01010010100001010100,8.309955,1,5399,75
5755,01010010100001010100,8.029122,1,5399,75
5756,00000000010101010100,9.271317,1,5401,75
5757,00000000010101010100,9.192202,1,5401,75
5758,00000011110101010100,8.101151,1,5405,75
5759,00000011110101010100,7.899629,1,5405,75
5760,00000010110101010100,10.090816,1,5407,75
5761,00000010110101010100,9.685137,1,5407,75
5762,00101000101011100000,4.831984,1,5440,75
5763,00101000101011100000,5.113710,1,5440,75
5764,10010100100100000001,7.194090,1,5473,75
5765,10010000100100000101,7.191350,1,5473,75
5766,10100010111010100000,5.529275,1,5476,75
5767,10100010111010100000,5.605816,1,5476,75
5768,10100010111010100000,5.784831,1,5478,75
5769,10100010111010100000,5.320245,1,5478,75
5770,00101000111011100000,6.219570,1,5479,75
5771,00101000111011100000,6.468933,1,5479,75
5772,00111000111011100000,5.415691,1,5480,75
5773,00101000111011100000,5.151410,1,5480,75
5775,10100010111010100000,9.018993,0,5410,75
5776,10100010111010100000,9.018993,0,5410,75
5777,10100010111000100000,9.556583,0,5411,75
5778,10100010111010100000,9.556583,0,5411,75
5779,10100010111110100000,7.901451,0,5412,75
5780,10100000111110100000,7.901451,0,5412,75
5781,10100010110010100000,10.185596,0,5415,75
5782,10100000111010100000,10.185596,0,5415,75
5783,10100010111010100000,12.243475,0,5418,75
5784,10100010111010100000,12.243475,0,5418,75
5785,11100010111010100000,10.827090,0,5419,75
5786,10100010111010100000,10.827090,0,5419,75
5787,10100010111010100000,12.827515,0,5420,75
5788,10100010111010100000,12.827515,0,5420,75
5789,10100010111000100000,11.041251,0,5421,75
5790,10100010111010100000,11.041251,0,5421,75
5791,10100010111010100000,11.189327,0,5422,75
5792,10100010111010100000,11.189327,0,5422,75
5793,10100010111010100000,10.958286,0,5423,75
5794,10100010111010100000,10.958286,0,5423,75
5795,00100010111010100000,10.977493,0,5424,75
5796,00100010111010100000,10.977493,0,5424,75
5797,10100010111010001000,12.200106,0,5428,75
5798,11100000111010001000,12.200106,0,5428,75
5799,11000010111010000000,12.112497,0,5430,75
5800,11000010111010001000,12.112497,0,5430,75
5801,11100010111010001100,8.874916,0,5431,75
5802,11100010111010001000,8.874916,0,5431,75
5803,00101000101011100010,10.082384,0,5434,75
5804,00101000101011100010,10.082384,0,5434,75
5805,00101000101011100010,10.515474,0,5435,75
5806,00111000001011100010,10.515474,0,5435,75
5807,00101000101011100010,9.414765,0,5436,75
5808,00101000101011100010,9.414765,0,5436,75
5809,00101000101111100010,11.508968,0,5437,75
5810,00101000101111100010,11.508968,0,5437,75
5811,00101000101011100010,13.093711,0,5441,75
5812,00101000101011100000,13.093711,0,5441,75
5813,00101000101001000000,12.415610,0,5442,75
5814,00101000101011100000,12.415610,0,5442,75
5815,00101000101011100000,9.570306,0,5443,75
5816,00101000101011100000,9.570306,0,5443,75
5817,00101100101011100000,11.254379,0,5448,75
5818,00101100101011100000,11.254379,0,5448,75
5819,00101100101011100000,9.102030,0,5449,75
5820,00001100101111100000,9.102030,0,5449,75
5821,00101100101011100000,11.140194,0,5450,75
5822,00101100101011100000,11.140194,0,5450,75
5823,00101100101011100000,10.007102,0,5451,75
5824,00101100101011100000,10.007102,0,5451,75
5825,00101010100011100000,11.584354,0,5452,75
5826,00101010100011100000,11.584354,0,5452,75
5827,00101010100011100010,9.197488,0,5453,75
5828,00101010100011100000,9.197488,0,5453,75
5829,00101000111111100000,10.792965,0,5456,75
5830,00101000111011100000,10.792965,0,5456,75
5831,00101000111001100000,9.448021,0,5457,75
5832,00101001111001100000,9.448021,0,5457,75
5833,10111010100001101101,8.754774,0,5469,75
5834,10111010100001101101,8.754774,0,5469,75
5835,10111010100001101101,9.869772,0,5470,75
5836,10111010100001101101,9.869772,0,5470,75
5837,10100010111010100000,12.729163,0,5471,75
5838,10100010111010100010,12.729163,0,5471,75
5839,10100010111010100000,9.589119,0,5472,75
5840,10100010111010100000,9.589119,0,5472,75
5841,10010100100000000001,12.764336,0,5474,75
5842,10010100100000000001,12.764336,0,5474,75
5843,10100010111010100000,12.766102,0,5475,75
5844,10100010111010100000,12.766102,0,5475,75
5845,10110010111010100100,8.873598,0,5477,75
5846,10110010111010100110,8.873598,0,5477,75
5847,00101000111011100000,9.324091,0,5481,75
5848,00101000111011100000,9.324091,0,5481,75
5849,00010100100010000001,9.300083,0,5484,75
5850,00010100100010000001,9.300083,0,5484,75
5851,10011100100000000001,7.530436,0,5487,75
5852,10010100100000000001,7.530436,0,5487,75
5853,10010101100000000001,7.723126,0,5499,75
5854,10010101100000000001,7.723126,0,5499,75
5855,10010101100000100001,8.581971,0,5502,75
5856,10010101100000100001,8.581971,0,5502,75
5857,10010101110000001001,7.630111,0,5507,75
5858,10010101110000001001,7.630111,0,5507,75
5859,10011110000001010000,8.249380,0,5535,75
5860,00011110000001010000,8.249380,0,5535,75
5861,00011110000001010100,7.733935,0,5536,75
5862,00011110000001010101,7.733935,0,5536,75
5863,00011110000001010000,7.786820,0,5540,75
5864,00011110000001010000,7.786820,0,5540,75
5562,01100000101100001010,10.862419,4,5189,76
5563,01100000101100001010,14.715285,4,5189,76
5566,01100000101000101010,14.222123,4,5194,76
5568,01110000101101001010,11.843377,4,5195,76
5569,01110000101100001010,13.264720,4,5195,76
5570,01110000100100101010,14.549320,4,5196,76
5571,01110000101100101010,13.873095,4,5196,76
5572,00001100011100000100,11.323542,4,5205,76
5573,00001100011100000100,13.416771,4,5205,76
5575,01000100011000001100,12.033918,4,5210,76
5576,00000000111100000100,12.426099,4,5211,76
5577,00000000111100000100,13.472439,4,5211,76
5578,00000100111100000100,13.218985,4,5213,76
5580,00000100111100000100,12.373063,4,5214,76
5581,00000100111100000100,14.500511,4,5214,76
5582,00100100011100000100,12.824883,4,5215,76
5583,00100100011100000100,11.235424,4,5215,76
5584,00100100001100000000,11.951792,4,5216,76
5585,00100100011100000100,12.134193,4,5216,76
5592,11011101001001001001,6.571171,4,5235,76
5593,11011101001001001000,11.244984,4,5235,76
5609,01110000001001000010,12.665305,3,5246,76
5610,01110000001001000010,12.499490,3,5246,76
5611,01110000001001010010,9.935403,3,5247,76
5612,01110000001001010010,12.056902,3,5247,76
5615,00000011101000001110,13.241839,3,5249,76
5616,00000011111000001110,14.886250,3,5249,76
5619,01010011101001101110,13.676396,3,5257,76
5622,01000011111000001110,13.191004,3,5258,76
5623,01000001101000001110,14.572269,3,5260,76
5624,01000001101000001110,14.312613,3,5260,76
5625,01000011101000001110,2.139114,3,5261,76
5626,01000011101000001110,2.207542,3,5261,76
5627,01000010111000001110,2.358257,3,5266,76
5628,01000010111000011110,2.627479,3,5266,76
5629,01000000111000001110,4.175956,3,5267,76
5630,01000000101000001110,3.810393,3,5267,76
5631,00010000110101110000,3.427366,3,5271,76
5632,00010000110101010000,3.434991,3,5271,76
5633,00010000100101010000,5.370591,3,5274,76
5634,00010000100100010000,5.531551,3,5274,76
5635,00010000100111010000,5.307356,3,5275,76
5636,00010000100101010000,4.934790,3,5275,76
5637,01110011101000001110,0.743733,3,5291,76
5638,01110011101000001110,0.469260,3,5291,76
5639,01100011101000001110,3.285854,3,5292,76
5640,01100011101000001110,3.417868,3,5292,76
5641,01100011101000001110,3.099151,3,5293,76
5642,01100011101000001110,2.754306,3,5293,76
5643,01110011001101010110,1.817256,3,5294,76
5644,01110001001101010110,1.664205,3,5294,76
5645,01110001001101010110,2.766544,3,5295,76
5646,01110001001101010110,3.529226,3,5295,76
5647,01000011001000001110,3.597663,3,5300,76
5648,01000011001000001110,4.311834,3,5300,76
5649,01000011001000001110,2.858749,3,5301,76
5650,01000011001000001110,2.739229,3,5301,76
5651,01000111000001001110,2.532084,3,5302,76
5652,01000111001001001110,2.902897,3,5302,76
5653,01000111001001001110,2.733020,3,5303,76
5654,01000111001001001110,3.444425,3,5303,76
5655,01000010111000001110,0.944199,3,5304,76
5656,01000010111000001110,0.995296,3,5304,76
5657,01000010111000001110,2.292970,3,5305,76
5658,01000010111000001110,2.392020,3,5305,76
5659,01000011101000001110,0.988655,3,5308,76
5660,01000011101000001110,0.698650,3,5308,76
5661,01000011101000001110,5.305883,3,5309,76
5662,01000011101000001110,5.186891,3,5309,76
5663,01000011101000001110,4.026082,3,5310,76
5664,01000011101000001110,4.062839,3,5310,76
5665,01000011101000101110,2.199779,3,5311,76
5666,01000011101000101110,2.431987,3,5311,76
5667,01000011101000001110,2.921937,3,5312,76
5668,01000011101010001110,3.472736,3,5312,76
5669,01000011101000001010,3.363881,3,5316,76
5670,01000011101000001010,3.168794,3,5316,76
5671,01000011101000011010,1.686867,3,5317,76
5672,01000011101000011010,1.525848,3,5317,76
5673,00101000101111100000,0.845199,3,5348,76
5674,00101000101111100000,0.188541,3,5348,76
5675,01000001101000001110,0.121475,3,5380,76
5676,01000011101000001110,0.214584,3,5380,76
5677,01010010110101010000,0.780328,3,5384,76
5678,01010010110101010000,0.394473,3,5384,76
5679,01010010110101010000,0.576768,3,5385,76
5680,01010010110101010000,0.314688,3,5385,76
5681,00010010110101010000,0.174555,3,5390,76
5682,00010010110101010000,0.507279,3,5390,76
5683,00010010110101010000,1.301984,3,5391,76
5684,00010010110101010000,1.378327,3,5391,76
5685,00010010110101010000,0.939851,3,5393,76
5686,00010010110101010000,1.305991,3,5393,76
5687,01010010100011010100,1.775283,3,5396,76
5688,01010010100011010100,1.451644,3,5396,76
5689,01010010100011010100,1.286978,3,5397,76
5690,01010010100011010100,1.213406,3,5397,76
5691,01010010100001010100,0.264656,3,5398,76
5692,01010010100001010100,0.390457,3,5398,76
5693,00100010010101010100,1.396976,3,5400,76
5694,00000010010101010100,1.257672,3,5400,76
5695,00001010010101010110,0.600284,3,5402,76
5696,00000010010101010100,0.954249,3,5402,76
5697,00000010010101010110,0.437614,3,5403,76
5698,00000010010111010110,0.248096,3,5403,76
5699,00000011110101010100,0.000990,3,5404,76
5700,00000011110101010100,0.362016,3,5404,76
5701,00000010110101010000,2.718361,3,5406,76
5702,00000010110101010100,1.820589,3,5406,76
5704,00000011001000001110,6.135008,2,5318,76
5705,01000011001000001110,6.192138,2,5318,76
5706,01000011101000001110,6.655157,2,5319,76
5707,01000011101000001110,7.285892,2,5319,76
5708,11000000101001001110,4.093392,2,5339,76
5709,11000000101001001110,4.367362,2,5339,76
5710,11000000101000001110,6.481771,2,5340,76
5711,11000000101001001110,6.312427,2,5340,76
5712,00101000101111100000,5.249596,2,5344,76
5713,00101000101111100000,5.159437,2,5344,76
5714,00101000110111100000,7.226707,2,5347,76
5715,00101000101111100000,7.539738,2,5347,76
5716,00010000010101010100,4.836782,2,5355,76
5717,00010000010101010100,4.741917,2,5355,76
5718,00010000010101010100,6.647351,2,5356,76
5719,00010000010101010100,6.514586,2,5356,76
5720,00000010110101010100,5.879753,2,5357,76
5721,00000010110101010100,5.480971,2,5357,76
5722,00000010110101010100,6.531699,2,5358,76
5723,00000010110001010100,6.153544,2,5358,76
5724,10101000101111100101,2.860719,2,5363,76
5725,10101000101111100101,2.860048,2,5363,76
5726,10101000101111100101,2.877721,2,5364,76
5727,10101000101111100101,2.899348,2,5364,76
5728,10101000101111100100,3.751651,2,5366,76
5729,10101000101111100100,4.058832,2,5366,76
5730,10111010100001101101,6.002905,2,5378,76
5731,10111010100001101101,5.718181,2,5378,76
5732,10111010100001101101,3.442135,2,5379,76
5733,10111010100001101101,3.748792,2,5379,76
5734,01000011101000001110,5.787544,2,5381,76
5735,01000011101000001110,5.068022,2,5381,76
5736,01000011101000001110,5.240946,2,5382,76
